shop_id,item_id,product_cnt,transactions,date_block_num,features,prediction
49,10515,1,1,33,"[49.0,10515.0,1.0,33.0]",1.811630649
42,7220,3,3,33,"[42.0,7220.0,3.0,33.0]",2.317793422
39,13218,2,2,33,"[39.0,13218.0,2.0,33.0]",1.768773314
57,3101,1,1,33,"[57.0,3101.0,1.0,33.0]",2.191551799
12,15512,1,1,33,"[12.0,15512.0,1.0,33.0]",1.802360095
44,14361,1,1,33,"[44.0,14361.0,1.0,33.0]",1.768773314
42,13335,2,2,33,"[42.0,13335.0,2.0,33.0]",1.768773314
56,7956,1,1,33,"[56.0,7956.0,1.0,33.0]",1.895422543
47,20404,1,1,33,"[47.0,20404.0,1.0,33.0]",2.364493539
7,16122,1,1,33,"[7.0,16122.0,1.0,33.0]",1.802360095
28,2461,1,1,33,"[28.0,2461.0,1.0,33.0]",2.274510411
31,7172,2,2,33,"[31.0,7172.0,2.0,33.0]",2.210543244
38,4679,1,1,33,"[38.0,4679.0,1.0,33.0]",2.141697101
49,1971,2,1,33,"[49.0,1971.0,1.0,33.0]",2.191551799
47,14396,1,1,33,"[47.0,14396.0,1.0,33.0]",1.768773314
15,18045,1,1,33,"[15.0,18045.0,1.0,33.0]",1.802360095
16,8528,1,1,33,"[16.0,8528.0,1.0,33.0]",1.971964031
5,19440,2,2,33,"[5.0,19440.0,2.0,33.0]",1.815410102
7,16197,1,1,33,"[7.0,16197.0,1.0,33.0]",1.802360095
7,3833,1,1,33,"[7.0,3833.0,1.0,33.0]",2.195822269
28,8687,1,1,33,"[28.0,8687.0,1.0,33.0]",2.047235016
28,18759,1,1,33,"[28.0,18759.0,1.0,33.0]",1.930828387
38,3442,1,1,33,"[38.0,3442.0,1.0,33.0]",2.191551799
7,10907,1,1,33,"[7.0,10907.0,1.0,33.0]",1.895012922
28,7839,1,1,33,"[28.0,7839.0,1.0,33.0]",2.180765439
21,1761,1,1,33,"[21.0,1761.0,1.0,33.0]",2.039811766
46,17270,1,1,33,"[46.0,17270.0,1.0,33.0]",1.768773314
14,3868,2,2,33,"[14.0,3868.0,2.0,33.0]",2.145967571
21,21929,1,1,33,"[21.0,21929.0,1.0,33.0]",1.915829069
59,5962,1,1,33,"[59.0,5962.0,1.0,33.0]",2.141697101
47,12125,1,1,33,"[47.0,12125.0,1.0,33.0]",1.841275232
15,1876,3,3,33,"[15.0,1876.0,3.0,33.0]",2.415808863
21,13009,2,2,33,"[21.0,13009.0,2.0,33.0]",1.802360095
57,12536,1,1,33,"[57.0,12536.0,1.0,33.0]",1.781198843
16,15285,2,2,33,"[16.0,15285.0,2.0,33.0]",1.802360095
4,20286,1,1,33,"[4.0,20286.0,1.0,33.0]",2.499152451
4,17458,1,1,33,"[4.0,17458.0,1.0,33.0]",1.802360095
6,14525,2,1,33,"[6.0,14525.0,1.0,33.0]",1.802360095
31,12020,6,6,33,"[31.0,12020.0,6.0,33.0]",4.308025364
46,13075,1,1,33,"[46.0,13075.0,1.0,33.0]",1.768773314
37,1857,2,2,33,"[37.0,1857.0,2.0,33.0]",2.191551799
57,16586,1,1,33,"[57.0,16586.0,1.0,33.0]",1.781198843
12,21968,1,1,33,"[12.0,21968.0,1.0,33.0]",1.915829069
14,14101,1,1,33,"[14.0,14101.0,1.0,33.0]",1.802360095
19,1537,1,1,33,"[19.0,1537.0,1.0,33.0]",2.027118466
5,14476,1,1,33,"[5.0,14476.0,1.0,33.0]",1.802360095
31,11435,1,1,33,"[31.0,11435.0,1.0,33.0]",2.057965824
25,15497,1,1,33,"[25.0,15497.0,1.0,33.0]",1.930828387
16,15552,1,1,33,"[16.0,15552.0,1.0,33.0]",1.802360095
35,1741,1,1,33,"[35.0,1741.0,1.0,33.0]",1.992267089
35,10342,2,2,33,"[35.0,10342.0,2.0,33.0]",1.846046882
46,5669,3,3,33,"[46.0,5669.0,3.0,33.0]",2.361683695
36,12116,1,1,33,"[36.0,12116.0,1.0,33.0]",1.841275232
56,15793,1,1,33,"[56.0,15793.0,1.0,33.0]",1.768773314
56,10518,2,2,33,"[56.0,10518.0,2.0,33.0]",1.811630649
50,12881,2,2,33,"[50.0,12881.0,2.0,33.0]",1.768773314
49,16180,1,1,33,"[49.0,16180.0,1.0,33.0]",1.768773314
15,7846,1,1,33,"[15.0,7846.0,1.0,33.0]",2.102077298
14,9873,1,1,33,"[14.0,9873.0,1.0,33.0]",1.971374761
28,1670,1,1,33,"[28.0,1670.0,1.0,33.0]",2.105806607
28,11975,3,3,33,"[28.0,11975.0,3.0,33.0]",2.341126252
28,6051,1,1,33,"[28.0,6051.0,1.0,33.0]",2.224655712
21,2182,1,1,33,"[21.0,2182.0,1.0,33.0]",2.20851557
35,5353,1,1,33,"[35.0,5353.0,1.0,33.0]",2.141697101
38,5661,2,2,33,"[38.0,5661.0,2.0,33.0]",2.141697101
58,2975,1,1,33,"[58.0,2975.0,1.0,33.0]",2.191551799
12,17534,1,1,33,"[12.0,17534.0,1.0,33.0]",1.802360095
31,13449,1,1,33,"[31.0,13449.0,1.0,33.0]",1.930828387
56,7894,1,1,33,"[56.0,7894.0,1.0,33.0]",1.895422543
7,1846,1,1,33,"[7.0,1846.0,1.0,33.0]",2.195822269
45,13277,2,2,33,"[45.0,13277.0,2.0,33.0]",1.768773314
46,14967,1,1,33,"[46.0,14967.0,1.0,33.0]",1.768773314
50,3960,1,1,33,"[50.0,3960.0,1.0,33.0]",2.141697101
31,17921,1,1,33,"[31.0,17921.0,1.0,33.0]",1.930828387
56,20303,3,3,33,"[56.0,20303.0,3.0,33.0]",2.536606708
52,11060,1,1,33,"[52.0,11060.0,1.0,33.0]",1.811630649
6,5272,1,1,33,"[6.0,5272.0,1.0,33.0]",2.145967571
28,18048,1,1,33,"[28.0,18048.0,1.0,33.0]",1.930828387
24,5661,1,1,33,"[24.0,5661.0,1.0,33.0]",2.152369575
45,13216,1,1,33,"[45.0,13216.0,1.0,33.0]",1.768773314
42,18841,1,1,33,"[42.0,18841.0,1.0,33.0]",1.768773314
42,13824,1,1,33,"[42.0,13824.0,1.0,33.0]",1.768773314
36,1583,5,2,33,"[36.0,1583.0,2.0,33.0]",1.992267089
57,19034,1,1,33,"[57.0,19034.0,1.0,33.0]",1.781198843
47,13279,4,3,33,"[47.0,13279.0,3.0,33.0]",2.051933742
21,2431,3,3,33,"[21.0,2431.0,3.0,33.0]",2.428502164
47,18036,1,1,33,"[47.0,18036.0,1.0,33.0]",1.768773314
6,3444,1,1,33,"[6.0,3444.0,1.0,33.0]",2.195822269
28,15495,1,1,33,"[28.0,15495.0,1.0,33.0]",1.930828387
24,2918,1,1,33,"[24.0,2918.0,1.0,33.0]",2.202224273
45,22004,1,1,33,"[45.0,22004.0,1.0,33.0]",1.978043875
38,7202,1,1,33,"[38.0,7202.0,1.0,33.0]",2.097806828
49,14229,1,1,33,"[49.0,14229.0,1.0,33.0]",1.768773314
15,17764,1,1,33,"[15.0,17764.0,1.0,33.0]",1.802360095
15,6191,1,1,33,"[15.0,6191.0,1.0,33.0]",2.145967571
18,3756,2,2,33,"[18.0,3756.0,2.0,33.0]",2.195822269
5,16843,1,1,33,"[5.0,16843.0,1.0,33.0]",1.802360095
24,8327,1,1,33,"[24.0,8327.0,1.0,33.0]",1.978366035
21,9410,1,1,33,"[21.0,9410.0,1.0,33.0]",1.984068062
57,4365,1,1,33,"[57.0,4365.0,1.0,33.0]",2.141697101
59,15481,1,1,33,"[59.0,15481.0,1.0,33.0]",1.781198843
26,10164,1,1,33,"[26.0,10164.0,1.0,33.0]",2.047235016
21,4271,1,1,33,"[21.0,4271.0,1.0,33.0]",2.158660871
31,21967,1,1,33,"[31.0,21967.0,1.0,33.0]",1.978043875
52,7071,1,1,33,"[52.0,7071.0,1.0,33.0]",2.127584632
50,17665,1,1,33,"[50.0,17665.0,1.0,33.0]",1.768773314
28,18677,1,1,33,"[28.0,18677.0,1.0,33.0]",1.930828387
56,18623,1,1,33,"[56.0,18623.0,1.0,33.0]",1.768773314
48,1716,1,1,33,"[48.0,1716.0,1.0,33.0]",1.992267089
12,9308,1,1,33,"[12.0,9308.0,1.0,33.0]",1.971374761
19,15256,1,1,33,"[19.0,15256.0,1.0,33.0]",1.802360095
4,5643,1,1,33,"[4.0,5643.0,1.0,33.0]",2.145967571
31,6376,1,1,33,"[31.0,6376.0,1.0,33.0]",2.224655712
31,4956,1,1,33,"[31.0,4956.0,1.0,33.0]",2.224655712
21,6497,1,1,33,"[21.0,6497.0,1.0,33.0]",2.158660871
25,5096,1,1,33,"[25.0,5096.0,1.0,33.0]",2.224655712
31,18910,1,1,33,"[31.0,18910.0,1.0,33.0]",1.930828387
14,13299,1,1,33,"[14.0,13299.0,1.0,33.0]",1.802360095
21,15889,1,1,33,"[21.0,15889.0,1.0,33.0]",1.802360095
21,17032,1,1,33,"[21.0,17032.0,1.0,33.0]",1.802360095
15,1563,1,1,33,"[15.0,1563.0,1.0,33.0]",2.027118466
18,10551,1,1,33,"[18.0,10551.0,1.0,33.0]",1.952460986
18,21881,1,1,33,"[18.0,21881.0,1.0,33.0]",1.915829069
28,8453,1,1,33,"[28.0,8453.0,1.0,33.0]",2.013399199
41,14458,2,2,33,"[41.0,14458.0,2.0,33.0]",1.768773314
31,22087,15,11,33,"[31.0,22087.0,11.0,33.0]",13.76168641
31,13308,2,2,33,"[31.0,13308.0,2.0,33.0]",1.930828387
42,21624,5,4,33,"[42.0,21624.0,4.0,33.0]",3.221567094
6,4181,9,9,33,"[6.0,4181.0,9.0,33.0]",7.446358277
7,17921,1,1,33,"[7.0,17921.0,1.0,33.0]",1.802360095
31,9830,2,2,33,"[31.0,9830.0,2.0,33.0]",2.047235016
21,10298,2,1,33,"[21.0,10298.0,1.0,33.0]",1.984068062
15,1816,2,2,33,"[15.0,1816.0,2.0,33.0]",2.195822269
2,2813,2,2,33,"[2.0,2813.0,2.0,33.0]",2.195822269
41,10348,1,1,33,"[41.0,10348.0,1.0,33.0]",1.846046882
38,15260,1,1,33,"[38.0,15260.0,1.0,33.0]",1.768773314
55,5296,6,6,33,"[55.0,5296.0,6.0,33.0]",4.043864399
58,9394,1,1,33,"[58.0,9394.0,1.0,33.0]",1.858472411
50,17409,3,3,33,"[50.0,17409.0,3.0,33.0]",2.051933742
4,8658,2,2,33,"[4.0,8658.0,2.0,33.0]",1.913926697
26,8672,2,2,33,"[26.0,8672.0,2.0,33.0]",2.047235016
7,5816,1,1,33,"[7.0,5816.0,1.0,33.0]",2.145967571
16,19438,3,3,33,"[16.0,19438.0,3.0,33.0]",2.09857053
26,20335,1,1,33,"[26.0,20335.0,1.0,33.0]",2.530180143
25,10424,1,1,33,"[25.0,10424.0,1.0,33.0]",2.028321241
25,7998,1,1,33,"[25.0,7998.0,1.0,33.0]",2.013399199
55,10278,3,3,33,"[55.0,10278.0,3.0,33.0]",2.12920731
57,21656,1,1,33,"[57.0,21656.0,1.0,33.0]",1.978043875
47,13294,6,6,33,"[47.0,13294.0,6.0,33.0]",4.527307254
15,14437,1,1,33,"[15.0,14437.0,1.0,33.0]",1.802360095
2,4721,1,1,33,"[2.0,4721.0,1.0,33.0]",2.145967571
25,4873,5,5,33,"[25.0,4873.0,5.0,33.0]",3.861370311
42,17848,1,1,33,"[42.0,17848.0,1.0,33.0]",1.768773314
7,6497,1,1,33,"[7.0,6497.0,1.0,33.0]",2.145967571
42,13233,2,2,33,"[42.0,13233.0,2.0,33.0]",1.768773314
42,4870,3,3,33,"[42.0,4870.0,3.0,33.0]",2.361683695
52,4413,1,1,33,"[52.0,4413.0,1.0,33.0]",2.141697101
18,1563,1,1,33,"[18.0,1563.0,1.0,33.0]",2.027118466
6,13159,7,7,33,"[6.0,13159.0,7.0,33.0]",5.457487134
45,13228,1,1,33,"[45.0,13228.0,1.0,33.0]",1.768773314
42,3960,1,1,33,"[42.0,3960.0,1.0,33.0]",2.141697101
31,18884,1,1,33,"[31.0,18884.0,1.0,33.0]",1.930828387
44,12970,1,1,33,"[44.0,12970.0,1.0,33.0]",1.768773314
42,14057,1,1,33,"[42.0,14057.0,1.0,33.0]",1.768773314
46,20609,2,2,33,"[46.0,20609.0,2.0,33.0]",2.364493539
57,7409,1,1,33,"[57.0,7409.0,1.0,33.0]",2.097806828
59,3014,1,1,33,"[59.0,3014.0,1.0,33.0]",2.191551799
48,10337,1,1,33,"[48.0,10337.0,1.0,33.0]",1.846046882
4,17772,1,1,33,"[4.0,17772.0,1.0,33.0]",1.802360095
2,3442,2,2,33,"[2.0,3442.0,2.0,33.0]",2.195822269
25,15303,2,2,33,"[25.0,15303.0,2.0,33.0]",1.930828387
31,21548,4,3,33,"[31.0,21548.0,3.0,33.0]",2.239011625
31,20608,1,1,33,"[31.0,20608.0,1.0,33.0]",2.530180143
35,1538,1,1,33,"[35.0,1538.0,1.0,33.0]",1.992267089
2,3676,1,1,33,"[2.0,3676.0,1.0,33.0]",2.195822269
35,3444,1,1,33,"[35.0,3444.0,1.0,33.0]",2.191551799
38,18511,1,1,33,"[38.0,18511.0,1.0,33.0]",1.768773314
52,17774,2,2,33,"[52.0,17774.0,2.0,33.0]",1.768773314
3,10216,1,1,33,"[3.0,10216.0,1.0,33.0]",1.913926697
31,4312,1,1,33,"[31.0,4312.0,1.0,33.0]",2.224655712
46,12935,1,1,33,"[46.0,12935.0,1.0,33.0]",1.768773314
21,2308,2,2,33,"[21.0,2308.0,2.0,33.0]",2.20851557
47,15481,1,1,33,"[47.0,15481.0,1.0,33.0]",1.768773314
25,18579,3,3,33,"[25.0,18579.0,3.0,33.0]",2.213988815
31,11132,1,1,33,"[31.0,11132.0,1.0,33.0]",2.028321241
25,12512,2,2,33,"[25.0,12512.0,2.0,33.0]",1.930828387
48,5485,1,1,33,"[48.0,5485.0,1.0,33.0]",2.141697101
12,18115,6,6,33,"[12.0,18115.0,6.0,33.0]",4.318338806
22,7085,2,2,33,"[22.0,7085.0,2.0,33.0]",2.138257106
35,15281,3,3,33,"[35.0,15281.0,3.0,33.0]",2.051933742
19,10480,2,2,33,"[19.0,10480.0,2.0,33.0]",1.952460986
4,13287,2,2,33,"[4.0,13287.0,2.0,33.0]",1.802360095
7,8653,1,1,33,"[7.0,8653.0,1.0,33.0]",1.913926697
25,16219,1,1,33,"[25.0,16219.0,1.0,33.0]",1.930828387
56,20567,1,1,33,"[56.0,20567.0,1.0,33.0]",2.364493539
16,19162,1,1,33,"[16.0,19162.0,1.0,33.0]",1.815410102
16,5666,2,2,33,"[16.0,5666.0,2.0,33.0]",2.145967571
19,13867,2,2,33,"[19.0,13867.0,2.0,33.0]",1.802360095
19,6847,1,1,33,"[19.0,6847.0,1.0,33.0]",2.131855102
35,12612,1,1,33,"[35.0,12612.0,1.0,33.0]",1.768773314
36,22087,2,1,33,"[36.0,22087.0,1.0,33.0]",1.978043875
31,5830,1,1,33,"[31.0,5830.0,1.0,33.0]",2.224655712
15,10908,1,1,33,"[15.0,10908.0,1.0,33.0]",1.952460986
7,13159,3,3,33,"[7.0,13159.0,3.0,33.0]",2.085520523
21,10315,1,1,33,"[21.0,10315.0,1.0,33.0]",1.984068062
5,2152,1,1,33,"[5.0,2152.0,1.0,33.0]",2.195822269
25,12912,2,2,33,"[25.0,12912.0,2.0,33.0]",1.930828387
57,8544,2,2,33,"[57.0,8544.0,2.0,33.0]",1.858472411
55,5704,1,1,33,"[55.0,5704.0,1.0,33.0]",2.141697101
59,12362,1,1,33,"[59.0,12362.0,1.0,33.0]",1.781198843
49,15500,1,1,33,"[49.0,15500.0,1.0,33.0]",1.768773314
22,4053,1,1,33,"[22.0,4053.0,1.0,33.0]",2.152369575
18,1686,1,1,33,"[18.0,1686.0,1.0,33.0]",2.027118466
45,20751,1,1,33,"[45.0,20751.0,1.0,33.0]",2.364493539
38,3835,1,1,33,"[38.0,3835.0,1.0,33.0]",2.191551799
56,10099,1,1,33,"[56.0,10099.0,1.0,33.0]",1.846046882
18,1583,26,9,33,"[18.0,1583.0,9.0,33.0]",6.541059797
35,5065,1,1,33,"[35.0,5065.0,1.0,33.0]",2.141697101
3,16054,1,1,33,"[3.0,16054.0,1.0,33.0]",1.802360095
46,7972,1,1,33,"[46.0,7972.0,1.0,33.0]",1.895422543
53,16077,1,1,33,"[53.0,16077.0,1.0,33.0]",1.768773314
49,20606,1,1,33,"[49.0,20606.0,1.0,33.0]",2.364493539
50,3076,1,1,33,"[50.0,3076.0,1.0,33.0]",2.191551799
28,12664,1,1,33,"[28.0,12664.0,1.0,33.0]",1.930828387
25,16016,1,1,33,"[25.0,16016.0,1.0,33.0]",1.930828387
45,15571,1,1,33,"[45.0,15571.0,1.0,33.0]",1.768773314
46,6117,1,1,33,"[46.0,6117.0,1.0,33.0]",2.141697101
42,10064,1,1,33,"[42.0,10064.0,1.0,33.0]",1.846046882
5,14437,1,1,33,"[5.0,14437.0,1.0,33.0]",1.802360095
12,4535,1,1,33,"[12.0,4535.0,1.0,33.0]",2.145967571
34,4964,1,1,33,"[34.0,4964.0,1.0,33.0]",2.141697101
25,16136,1,1,33,"[25.0,16136.0,1.0,33.0]",1.930828387
45,17279,1,1,33,"[45.0,17279.0,1.0,33.0]",1.768773314
31,20338,1,1,33,"[31.0,20338.0,1.0,33.0]",2.530180143
38,13212,1,1,33,"[38.0,13212.0,1.0,33.0]",1.768773314
59,1971,1,1,33,"[59.0,1971.0,1.0,33.0]",2.191551799
57,13235,1,1,33,"[57.0,13235.0,1.0,33.0]",1.781198843
59,792,1,1,33,"[59.0,792.0,1.0,33.0]",1.992267089
16,2954,1,1,33,"[16.0,2954.0,1.0,33.0]",2.195822269
18,2859,4,1,33,"[18.0,2859.0,1.0,33.0]",2.195822269
18,91,1,1,33,"[18.0,91.0,1.0,33.0]",2.027118466
25,18675,1,1,33,"[25.0,18675.0,1.0,33.0]",1.930828387
24,1971,1,1,33,"[24.0,1971.0,1.0,33.0]",2.202224273
31,13889,5,5,33,"[31.0,13889.0,5.0,33.0]",3.728212083
31,15395,4,4,33,"[31.0,15395.0,4.0,33.0]",2.52265516
55,7967,61,24,33,"[55.0,7967.0,24.0,33.0]",52.06978796
58,12360,1,1,33,"[58.0,12360.0,1.0,33.0]",1.781198843
5,20610,1,1,33,"[5.0,20610.0,1.0,33.0]",2.499152451
7,14227,5,4,33,"[7.0,14227.0,4.0,33.0]",2.394186867
26,15067,4,4,33,"[26.0,15067.0,4.0,33.0]",2.52265516
22,15067,5,4,33,"[22.0,15067.0,4.0,33.0]",2.406907547
21,7877,1,1,33,"[21.0,7877.0,1.0,33.0]",1.984657331
31,19125,3,3,33,"[31.0,19125.0,3.0,33.0]",2.227038822
55,10586,5,5,33,"[55.0,10586.0,5.0,33.0]",3.454858388
58,3558,1,1,33,"[58.0,3558.0,1.0,33.0]",2.191551799
55,3396,7,5,33,"[55.0,3396.0,5.0,33.0]",3.828266398
16,14801,4,4,33,"[16.0,14801.0,4.0,33.0]",2.394186867
45,5037,2,2,33,"[45.0,5037.0,2.0,33.0]",2.141697101
46,8093,2,2,33,"[46.0,8093.0,2.0,33.0]",1.895422543
42,5242,1,1,33,"[42.0,5242.0,1.0,33.0]",2.141697101
38,6507,2,2,33,"[38.0,6507.0,2.0,33.0]",2.141697101
38,12021,2,2,33,"[38.0,12021.0,2.0,33.0]",1.841275232
52,22087,4,3,33,"[52.0,22087.0,3.0,33.0]",2.239011625
50,3733,2,2,33,"[50.0,3733.0,2.0,33.0]",2.191551799
25,17660,3,3,33,"[25.0,17660.0,3.0,33.0]",2.213988815
21,13299,2,2,33,"[21.0,13299.0,2.0,33.0]",1.802360095
25,3444,2,2,33,"[25.0,3444.0,2.0,33.0]",2.274510411
45,17469,1,1,33,"[45.0,17469.0,1.0,33.0]",1.768773314
42,17225,1,1,33,"[42.0,17225.0,1.0,33.0]",1.768773314
38,1523,1,1,33,"[38.0,1523.0,1.0,33.0]",1.992267089
39,11925,2,2,33,"[39.0,11925.0,2.0,33.0]",1.841275232
35,15262,1,1,33,"[35.0,15262.0,1.0,33.0]",1.768773314
57,6185,6,5,33,"[57.0,6185.0,5.0,33.0]",3.778411699
47,20610,2,2,33,"[47.0,20610.0,2.0,33.0]",2.364493539
50,19858,1,1,33,"[50.0,19858.0,1.0,33.0]",1.781823321
16,14396,3,3,33,"[16.0,14396.0,3.0,33.0]",2.085520523
15,3007,1,1,33,"[15.0,3007.0,1.0,33.0]",2.195822269
28,2308,4,3,33,"[28.0,2308.0,3.0,33.0]",2.494497005
28,13464,1,1,33,"[28.0,13464.0,1.0,33.0]",1.930828387
24,12563,2,2,33,"[24.0,12563.0,2.0,33.0]",1.815080774
25,12710,2,2,33,"[25.0,12710.0,2.0,33.0]",1.930828387
42,20350,2,2,33,"[42.0,20350.0,2.0,33.0]",2.364493539
52,18327,1,1,33,"[52.0,18327.0,1.0,33.0]",1.768773314
12,3558,1,1,33,"[12.0,3558.0,1.0,33.0]",2.195822269
10,3351,5,4,33,"[10.0,3351.0,4.0,33.0]",2.764621143
25,16208,2,2,33,"[25.0,16208.0,2.0,33.0]",1.930828387
45,17011,4,4,33,"[45.0,17011.0,4.0,33.0]",2.360600086
42,13340,6,6,33,"[42.0,13340.0,6.0,33.0]",4.527307254
56,15635,1,1,33,"[56.0,15635.0,1.0,33.0]",1.768773314
48,20739,1,1,33,"[48.0,20739.0,1.0,33.0]",2.364493539
18,6847,2,2,33,"[18.0,6847.0,2.0,33.0]",2.131855102
25,16975,8,7,33,"[25.0,16975.0,7.0,33.0]",5.828510656
56,7172,3,3,33,"[56.0,7172.0,3.0,33.0]",2.347571226
53,8871,2,2,33,"[53.0,8871.0,2.0,33.0]",1.846046882
50,20883,1,1,33,"[50.0,20883.0,1.0,33.0]",2.364493539
15,20614,2,2,33,"[15.0,20614.0,2.0,33.0]",2.499152451
22,13717,3,2,33,"[22.0,13717.0,2.0,33.0]",1.815080774
45,15302,1,1,33,"[45.0,15302.0,1.0,33.0]",1.768773314
42,10908,3,3,33,"[42.0,10908.0,3.0,33.0]",2.094791077
35,5637,1,1,33,"[35.0,5637.0,1.0,33.0]",2.141697101
56,16003,1,1,33,"[56.0,16003.0,1.0,33.0]",1.768773314
50,2919,1,1,33,"[50.0,2919.0,1.0,33.0]",2.191551799
50,16003,2,2,33,"[50.0,16003.0,2.0,33.0]",1.768773314
28,1857,2,2,33,"[28.0,1857.0,2.0,33.0]",2.274510411
42,8180,1,1,33,"[42.0,8180.0,1.0,33.0]",1.895422543
56,14957,2,2,33,"[56.0,14957.0,2.0,33.0]",1.768773314
47,10659,3,3,33,"[47.0,10659.0,3.0,33.0]",2.094791077
53,9786,1,1,33,"[53.0,9786.0,1.0,33.0]",1.846046882
15,6023,1,1,33,"[15.0,6023.0,1.0,33.0]",2.145967571
15,6503,2,2,33,"[15.0,6503.0,2.0,33.0]",2.145967571
18,6063,1,1,33,"[18.0,6063.0,1.0,33.0]",2.145967571
4,16118,1,1,33,"[4.0,16118.0,1.0,33.0]",1.802360095
6,21937,1,1,33,"[6.0,21937.0,1.0,33.0]",1.915829069
28,313,1,1,33,"[28.0,313.0,1.0,33.0]",2.105806607
25,16155,1,1,33,"[25.0,16155.0,1.0,33.0]",1.930828387
25,9012,1,1,33,"[25.0,9012.0,1.0,33.0]",2.047235016
58,3108,2,2,33,"[58.0,3108.0,2.0,33.0]",2.191551799
10,486,1,1,33,"[10.0,486.0,1.0,33.0]",2.027118466
31,13266,1,1,33,"[31.0,13266.0,1.0,33.0]",1.930828387
3,3537,1,1,33,"[3.0,3537.0,1.0,33.0]",2.195822269
26,10202,34,12,33,"[26.0,10202.0,12.0,33.0]",13.59884375
21,10201,33,11,33,"[21.0,10201.0,11.0,33.0]",13.23758746
25,13254,1,1,33,"[25.0,13254.0,1.0,33.0]",1.930828387
58,20225,2,2,33,"[58.0,20225.0,2.0,33.0]",2.364493539
6,10164,1,1,33,"[6.0,10164.0,1.0,33.0]",1.913926697
26,16923,1,1,33,"[26.0,16923.0,1.0,33.0]",1.930828387
38,20405,1,1,33,"[38.0,20405.0,1.0,33.0]",2.530180143
24,15035,1,1,33,"[24.0,15035.0,1.0,33.0]",1.815080774
42,11711,2,2,33,"[42.0,11711.0,2.0,33.0]",1.841275232
42,14341,1,1,33,"[42.0,14341.0,1.0,33.0]",1.768773314
35,3042,1,1,33,"[35.0,3042.0,1.0,33.0]",2.191551799
16,4261,1,1,33,"[16.0,4261.0,1.0,33.0]",2.145967571
3,9412,1,1,33,"[3.0,9412.0,1.0,33.0]",1.913926697
26,17641,1,1,33,"[26.0,17641.0,1.0,33.0]",1.930828387
31,213,1,1,33,"[31.0,213.0,1.0,33.0]",2.105806607
35,8699,1,1,33,"[35.0,8699.0,1.0,33.0]",1.846046882
47,17772,5,4,33,"[47.0,17772.0,4.0,33.0]",2.360600086
49,15281,1,1,33,"[49.0,15281.0,1.0,33.0]",1.768773314
5,10659,1,1,33,"[5.0,10659.0,1.0,33.0]",1.895012922
25,14958,9,7,33,"[25.0,14958.0,7.0,33.0]",5.828510656
42,14958,4,4,33,"[42.0,14958.0,4.0,33.0]",2.360600086
58,13463,1,1,33,"[58.0,13463.0,1.0,33.0]",1.781198843
57,13217,1,1,33,"[57.0,13217.0,1.0,33.0]",1.781198843
53,11931,1,1,33,"[53.0,11931.0,1.0,33.0]",1.841275232
50,7789,1,1,33,"[50.0,7789.0,1.0,33.0]",2.097806828
18,1988,1,1,33,"[18.0,1988.0,1.0,33.0]",2.195822269
12,16052,1,1,33,"[12.0,16052.0,1.0,33.0]",1.802360095
22,837,1,1,33,"[22.0,837.0,1.0,33.0]",2.033520469
45,10944,1,1,33,"[45.0,10944.0,1.0,33.0]",1.811630649
56,1611,1,1,33,"[56.0,1611.0,1.0,33.0]",1.992267089
15,18028,1,1,33,"[15.0,18028.0,1.0,33.0]",1.802360095
12,5003,1,1,33,"[12.0,5003.0,1.0,33.0]",2.145967571
31,18115,3,3,33,"[31.0,18115.0,3.0,33.0]",2.213988815
35,7255,1,1,33,"[35.0,7255.0,1.0,33.0]",2.097806828
57,8693,1,1,33,"[57.0,8693.0,1.0,33.0]",1.858472411
28,70,1,1,33,"[28.0,70.0,1.0,33.0]",2.105806607
44,13311,1,1,33,"[44.0,13311.0,1.0,33.0]",1.768773314
42,12646,1,1,33,"[42.0,12646.0,1.0,33.0]",1.768773314
48,7224,5,4,33,"[48.0,7224.0,4.0,33.0]",2.666605701
31,11926,1,1,33,"[31.0,11926.0,1.0,33.0]",2.057965824
44,12528,1,1,33,"[44.0,12528.0,1.0,33.0]",1.768773314
31,21358,1,1,33,"[31.0,21358.0,1.0,33.0]",1.978043875
59,5675,2,2,33,"[59.0,5675.0,2.0,33.0]",2.141697101
14,9976,1,1,33,"[14.0,9976.0,1.0,33.0]",1.971374761
28,17889,1,1,33,"[28.0,17889.0,1.0,33.0]",1.930828387
44,7840,1,1,33,"[44.0,7840.0,1.0,33.0]",2.097806828
31,12771,1,1,33,"[31.0,12771.0,1.0,33.0]",1.930828387
35,7087,1,1,33,"[35.0,7087.0,1.0,33.0]",2.127584632
48,12797,1,1,33,"[48.0,12797.0,1.0,33.0]",1.768773314
22,5005,1,1,33,"[22.0,5005.0,1.0,33.0]",2.152369575
2,16163,1,1,33,"[2.0,16163.0,1.0,33.0]",1.802360095
21,15876,1,1,33,"[21.0,15876.0,1.0,33.0]",1.802360095
42,33,1,1,33,"[42.0,33.0,1.0,33.0]",1.992267089
59,3622,1,1,33,"[59.0,3622.0,1.0,33.0]",2.191551799
15,2035,1,1,33,"[15.0,2035.0,1.0,33.0]",2.195822269
2,21678,1,1,33,"[2.0,21678.0,1.0,33.0]",1.899646861
28,15924,1,1,33,"[28.0,15924.0,1.0,33.0]",1.930828387
